importId;product_code;name;qty;priority;defineSubBillOfMaterial;unit_name;prodProcess_code;costPrice;company_code;hasNoManageStock;workshopStockLocation_name;billOfMaterials
9912529;1513-10;KISS 5XL NEGRO;1;10;true;unidad;PP-1513-10;0;BASE;false;Main Workshop;9912515|9912516|9912517|9912518|9912519|9912520|9912521|9912522|9912523|9912524|9912525|9912526|9912527|9912528
9912530;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.17;10;false;metro;;0;BASE;false;;
9912531;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.12;10;false;metro;;0;BASE;false;;
9912532;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );1.94;10;false;metro;;0;BASE;false;;
9912533;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.3;10;false;metro;;0;BASE;false;;
9912534;717991716-1;158M-16 PROT JERSY C.ESP BEIGE (TAPAVARILLA FELPADO - 15 mm);0.2;10;false;metro;;0;BASE;false;;
9912535;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);2;10;false;rollo;;0;BASE;false;;
9912536;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912537;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912538;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912539;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912540;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912541;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912542;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912543;1513-11;KISS 2XS BEIGE;1;10;true;unidad;PP-1513-11;0;BASE;false;Main Workshop;9912530|9912531|9912532|9912533|9912534|9912535|9912536|9912537|9912538|9912539|9912540|9912541|9912542
9912544;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.17;10;false;metro;;0;BASE;false;;
9912545;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.12;10;false;metro;;0;BASE;false;;
9912546;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );1.96;10;false;metro;;0;BASE;false;;
9912547;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.3;10;false;metro;;0;BASE;false;;
9912548;717991716-1;158M-16 PROT JERSY C.ESP BEIGE (TAPAVARILLA FELPADO - 15 mm);0.2;10;false;metro;;0;BASE;false;;
9912549;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);2;10;false;rollo;;0;BASE;false;;
9912550;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912551;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912552;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912553;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912554;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912555;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912556;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912557;1513-12;KISS XS BEIGE;1;10;true;unidad;PP-1513-12;0;BASE;false;Main Workshop;9912544|9912545|9912546|9912547|9912548|9912549|9912550|9912551|9912552|9912553|9912554|9912555|9912556
9912558;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.18;10;false;metro;;0;BASE;false;;
9912559;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.12;10;false;metro;;0;BASE;false;;
9912560;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );1.98;10;false;metro;;0;BASE;false;;
9912561;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.3;10;false;metro;;0;BASE;false;;
9912562;717991716-1;158M-16 PROT JERSY C.ESP BEIGE (TAPAVARILLA FELPADO - 15 mm);0.2;10;false;metro;;0;BASE;false;;
9912563;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);2;10;false;rollo;;0;BASE;false;;
9912564;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912565;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912566;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912567;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912568;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912569;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912570;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912571;1513-13;KISS S BEIGE;1;10;true;unidad;PP-1513-13;0;BASE;false;Main Workshop;9912558|9912559|9912560|9912561|9912562|9912563|9912564|9912565|9912566|9912567|9912568|9912569|9912570
9912572;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.18;10;false;metro;;0;BASE;false;;
9912573;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.12;10;false;metro;;0;BASE;false;;
9912574;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );2;10;false;metro;;0;BASE;false;;
9912575;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.3;10;false;metro;;0;BASE;false;;
9912576;717991716-1;158M-16 PROT JERSY C.ESP BEIGE (TAPAVARILLA FELPADO - 15 mm);0.2;10;false;metro;;0;BASE;false;;
9912577;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);2;10;false;rollo;;0;BASE;false;;
9912578;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912579;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912580;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912581;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912582;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912583;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912584;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912585;1513-14;KISS M BEIGE;1;10;true;unidad;PP-1513-14;0;BASE;false;Main Workshop;9912572|9912573|9912574|9912575|9912576|9912577|9912578|9912579|9912580|9912581|9912582|9912583|9912584
9912586;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.21;10;false;metro;;0;BASE;false;;
9912587;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.15;10;false;metro;;0;BASE;false;;
9912588;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );2.04;10;false;metro;;0;BASE;false;;
9912589;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.31;10;false;metro;;0;BASE;false;;
9912590;717991716-1;158M-16 PROT JERSY C.ESP BEIGE (TAPAVARILLA FELPADO - 15 mm);0.2;10;false;metro;;0;BASE;false;;
9912591;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);2;10;false;rollo;;0;BASE;false;;
9912592;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912593;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912594;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912595;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912596;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912597;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912598;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912599;1513-15;KISS L BEIGE;1;10;true;unidad;PP-1513-15;0;BASE;false;Main Workshop;9912586|9912587|9912588|9912589|9912590|9912591|9912592|9912593|9912594|9912595|9912596|9912597|9912598
9912600;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.21;10;false;metro;;0;BASE;false;;
9912601;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.16;10;false;metro;;0;BASE;false;;
9912602;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );2.08;10;false;metro;;0;BASE;false;;
9912603;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.31;10;false;metro;;0;BASE;false;;
9912604;717991716-1;158M-16 PROT JERSY C.ESP BEIGE (TAPAVARILLA FELPADO - 15 mm);0.2;10;false;metro;;0;BASE;false;;
9912605;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);2;10;false;rollo;;0;BASE;false;;
9912606;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912607;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912608;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912609;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912610;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912611;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912612;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912613;1513-16;KISS XL BEIGE;1;10;true;unidad;PP-1513-16;0;BASE;false;Main Workshop;9912600|9912601|9912602|9912603|9912604|9912605|9912606|9912607|9912608|9912609|9912610|9912611|9912612
9912614;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.23;10;false;metro;;0;BASE;false;;
9912615;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.17;10;false;metro;;0;BASE;false;;
9912616;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );2.12;10;false;metro;;0;BASE;false;;
9912617;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.32;10;false;metro;;0;BASE;false;;
9912618;717991716-1;158M-16 PROT JERSY C.ESP BEIGE (TAPAVARILLA FELPADO - 15 mm);0.2;10;false;metro;;0;BASE;false;;
9912619;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);2;10;false;rollo;;0;BASE;false;;
9912620;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912621;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912622;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912623;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912624;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912625;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912626;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912627;1513-17;KISS 2XL BEIGE;1;10;true;unidad;PP-1513-17;0;BASE;false;Main Workshop;9912614|9912615|9912616|9912617|9912618|9912619|9912620|9912621|9912622|9912623|9912624|9912625|9912626
9912628;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.25;10;false;metro;;0;BASE;false;;
9912629;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.18;10;false;metro;;0;BASE;false;;
9912630;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );2.16;10;false;metro;;0;BASE;false;;
9912631;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.32;10;false;metro;;0;BASE;false;;
9912632;717991716-1;158M-16 PROT JERSY C.ESP BEIGE (TAPAVARILLA FELPADO - 15 mm);0.2;10;false;metro;;0;BASE;false;;
9912633;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);2;10;false;rollo;;0;BASE;false;;
9912634;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912635;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912636;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912637;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912638;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912639;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912640;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912641;1513-18;KISS 3XL BEIGE;1;10;true;unidad;PP-1513-18;0;BASE;false;Main Workshop;9912628|9912629|9912630|9912631|9912632|9912633|9912634|9912635|9912636|9912637|9912638|9912639|9912640
9912642;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.25;10;false;metro;;0;BASE;false;;
9912643;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.19;10;false;metro;;0;BASE;false;;
9912644;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );2.2;10;false;metro;;0;BASE;false;;
9912645;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.34;10;false;metro;;0;BASE;false;;
9912646;717991716-1;158M-16 PROT JERSY C.ESP BEIGE (TAPAVARILLA FELPADO - 15 mm);0.2;10;false;metro;;0;BASE;false;;
9912647;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);2;10;false;rollo;;0;BASE;false;;
9912648;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912649;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912650;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912651;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912652;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912653;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912654;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912655;1513-19;KISS 4XL BEIGE;1;10;true;unidad;PP-1513-19;0;BASE;false;Main Workshop;9912642|9912643|9912644|9912645|9912646|9912647|9912648|9912649|9912650|9912651|9912652|9912653|9912654
9912656;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.25;10;false;metro;;0;BASE;false;;
9912657;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.19;10;false;metro;;0;BASE;false;;
9912658;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );2.24;10;false;metro;;0;BASE;false;;
9912659;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.34;10;false;metro;;0;BASE;false;;
9912660;717991716-1;158M-16 PROT JERSY C.ESP BEIGE (TAPAVARILLA FELPADO - 15 mm);0.2;10;false;metro;;0;BASE;false;;
9912661;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);2;10;false;rollo;;0;BASE;false;;
9912662;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912663;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912664;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912665;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912666;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912667;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912668;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912669;1513-20;KISS 5XL BEIGE;1;10;true;unidad;PP-1513-20;0;BASE;false;Main Workshop;9912656|9912657|9912658|9912659|9912660|9912661|9912662|9912663|9912664|9912665|9912666|9912667|9912668
9912670;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.21;10;false;metro;;0;BASE;false;;
9912671;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.11;10;false;metro;;0;BASE;false;;
9912672;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );1.94;10;false;metro;;0;BASE;false;;
9912673;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.3;10;false;metro;;0;BASE;false;;
9912674;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);4;10;false;rollo;;0;BASE;false;;
9912675;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912676;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912677;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912678;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912679;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912680;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912681;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912682;1374-1;BICHI 2XS BEIGE;1;10;true;unidad;PP-1374-1;0;BASE;false;Main Workshop;9912670|9912671|9912672|9912673|9912674|9912675|9912676|9912677|9912678|9912679|9912680|9912681
9912683;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.25;10;false;metro;;0;BASE;false;;
9912684;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.11;10;false;metro;;0;BASE;false;;
9912685;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );1.96;10;false;metro;;0;BASE;false;;
9912686;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.3;10;false;metro;;0;BASE;false;;
9912687;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);4;10;false;rollo;;0;BASE;false;;
9912688;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912689;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912690;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912691;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912692;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912693;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912694;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912695;1374-2;BICHI XS BEIGE;1;10;true;unidad;PP-1374-2;0;BASE;false;Main Workshop;9912683|9912684|9912685|9912686|9912687|9912688|9912689|9912690|9912691|9912692|9912693|9912694
9912696;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.25;10;false;metro;;0;BASE;false;;
9912697;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.11;10;false;metro;;0;BASE;false;;
9912698;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );1.98;10;false;metro;;0;BASE;false;;
9912699;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.3;10;false;metro;;0;BASE;false;;
9912700;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);4;10;false;rollo;;0;BASE;false;;
9912701;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912702;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912703;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912704;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912705;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912706;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912707;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912708;1374-3;BICHI S BEIGE;1;10;true;unidad;PP-1374-3;0;BASE;false;Main Workshop;9912696|9912697|9912698|9912699|9912700|9912701|9912702|9912703|9912704|9912705|9912706|9912707
9912709;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.26;10;false;metro;;0;BASE;false;;
9912710;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.11;10;false;metro;;0;BASE;false;;
9912711;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );2;10;false;metro;;0;BASE;false;;
9912712;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.3;10;false;metro;;0;BASE;false;;
9912713;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);4;10;false;rollo;;0;BASE;false;;
9912714;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912715;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912716;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912717;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912718;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912719;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912720;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912721;1374-4;BICHI M BEIGE;1;10;true;unidad;PP-1374-4;0;BASE;false;Main Workshop;9912709|9912710|9912711|9912712|9912713|9912714|9912715|9912716|9912717|9912718|9912719|9912720
9912722;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.28;10;false;metro;;0;BASE;false;;
9912723;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.12;10;false;metro;;0;BASE;false;;
9912724;614E6037-3;ELASTICO BASE ENCAJE SILICONA 2L COLOR 01-0181 BEIGE ( ENCAJE CON FLOR );2.04;10;false;metro;;0;BASE;false;;
9912725;3189MIC-2;ELASTICO TIRA MIC 9 MM 02-0281 BEIGE;0.31;10;false;metro;;0;BASE;false;;
9912726;TORN-VR4.6;VARILLA ACANALADA 4.6MM X 100MT (VARILLLA PLASTICA ACANALADA);4;10;false;rollo;;0;BASE;false;;
9912727;51C2120-946VA;NYLTEX 120T24 CONE TXN BEIGE (HILAZA);1.5;10;false;metro;;0;BASE;false;;
9912728;3157080-946VA;EPIC HL80T40 CONE PPC BEIGE (HILO);3805;10;false;metro;;0;BASE;false;;
9912729;HA71;HILAZA NYLON CREMA (HILAZA CONO CARTON);1.5;10;false;metro;;0;BASE;false;;
9912730;224090001;LAMINA POWERNET 20X56;1;10;false;Unidad;;0;BASE;false;;
9912731;101465-1;VENTA DE BOLSA PLANA CON GANCHO POWERNET (SI LA FAJA NO LLEVA VARILLAS);1;10;false;Unidad;;0;BASE;false;;
9912732;MARQUILLA;MARQUILLA;1;10;false;Unidad;;0;BASE;false;;
9912733;MARQUILLA IMPORTADOR;MARQUILLA IMPORTADOR;1;10;false;Unidad;;0;BASE;false;;
9912734;1374-5;BICHI L BEIGE;1;10;true;unidad;PP-1374-5;0;BASE;false;Main Workshop;9912722|9912723|9912724|9912725|9912726|9912727|9912728|9912729|9912730|9912731|9912732|9912733
9912735;4A1000010000000U425537;TELA DE PUNTO BARANOA C.O BEIGE;0.29;10;false;metro;;0;BASE;false;;
9912736;4A1000020000000U425537;TELA DE PUNTO FRANCINE CO HABANO;0.12;10;false;metro;;0;BASE;false;;
